stationId,utc_time,PM2.5,PM10,NO2,CO,O3,SO2,year,quarter,month,week,weekday,date,day,hour,area
dingling_aq,2018-03-31 07:00:00,82.0,142.0,45.0,0.9,130.0,10.0,2018,1,3,13,5,2018-03-31,31,7,other
badaling_aq,2018-03-31 07:00:00,87.0,137.5,36.0,0.8,149.5,9.5,2018,1,3,13,5,2018-03-31,31,7,other
miyunshuiku_aq,2018-03-31 07:00:00,92.0,133.0,27.0,0.7,169.0,9.0,2018,1,3,13,5,2018-03-31,31,7,other
donggaocun_aq,2018-03-31 07:00:00,136.0,150.0,49.0,1.5,143.0,33.0,2018,1,3,13,5,2018-03-31,31,7,other
yongledian_aq,2018-03-31 07:00:00,106.0,172.0,52.0,1.2,170.0,16.0,2018,1,3,13,5,2018-03-31,31,7,other
yufa_aq,2018-03-31 07:00:00,121.0,183.0,53.0,0.8,141.0,17.0,2018,1,3,13,5,2018-03-31,31,7,other
liulihe_aq,2018-03-31 07:00:00,105.0,163.0,45.0,0.8,137.0,6.0,2018,1,3,13,5,2018-03-31,31,7,other
qianmen_aq,2018-03-31 07:00:00,107.0,153.0,64.0,0.9,120.0,17.0,2018,1,3,13,5,2018-03-31,31,7,traffic
yongdingmennei_aq,2018-03-31 07:00:00,100.0,134.0,69.0,0.9,129.0,21.0,2018,1,3,13,5,2018-03-31,31,7,traffic
xizhimenbei_aq,2018-03-31 07:00:00,114.0,147.0,89.0,0.9,95.0,17.0,2018,1,3,13,5,2018-03-31,31,7,traffic
nansanhuan_aq,2018-03-31 07:00:00,94.0,137.0,94.0,1.0,94.0,16.0,2018,1,3,13,5,2018-03-31,31,7,traffic
dongsihuan_aq,2018-03-31 07:00:00,97.0,138.0,89.0,1.0,97.0,15.0,2018,1,3,13,5,2018-03-31,31,7,traffic
dongsi_aq,2018-03-31 08:00:00,99.0,171.0,41.0,0.8,148.0,13.0,2018,1,3,13,5,2018-03-31,31,8,urban
tiantan_aq,2018-03-31 08:00:00,103.0,140.0,40.0,0.8,143.0,14.0,2018,1,3,13,5,2018-03-31,31,8,urban
guanyuan_aq,2018-03-31 08:00:00,105.0,153.0,58.0,0.8,140.0,13.0,2018,1,3,13,5,2018-03-31,31,8,urban
wanshouxigong_aq,2018-03-31 08:00:00,108.0,219.0,51.0,0.9,135.0,13.0,2018,1,3,13,5,2018-03-31,31,8,urban
aotizhongxin_aq,2018-03-31 08:00:00,109.0,161.0,57.0,0.8,126.0,14.0,2018,1,3,13,5,2018-03-31,31,8,urban
nongzhanguan_aq,2018-03-31 08:00:00,94.0,167.0,49.0,0.8,149.0,14.0,2018,1,3,13,5,2018-03-31,31,8,urban
wanliu_aq,2018-03-31 08:00:00,103.0,158.0,76.0,0.9,116.0,13.0,2018,1,3,13,5,2018-03-31,31,8,urban
beibuxinqu_aq,2018-03-31 08:00:00,118.0,160.66666666666666,80.0,0.9,99.0,9.0,2018,1,3,13,5,2018-03-31,31,8,urban
zhiwuyuan_aq,2018-03-31 08:00:00,110.5,163.33333333333334,64.0,0.8500000000000001,122.5,10.5,2018,1,3,13,5,2018-03-31,31,8,urban
fengtaihuayuan_aq,2018-03-31 08:00:00,103.0,166.0,48.0,0.8,146.0,12.0,2018,1,3,13,5,2018-03-31,31,8,urban
yungang_aq,2018-03-31 08:00:00,114.0,177.0,54.0,0.8,145.0,13.0,2018,1,3,13,5,2018-03-31,31,8,urban
gucheng_aq,2018-03-31 08:00:00,154.0,193.0,68.0,0.8,126.0,10.0,2018,1,3,13,5,2018-03-31,31,8,urban
fangshan_aq,2018-03-31 08:00:00,101.0,192.0,46.0,0.6,163.0,13.0,2018,1,3,13,5,2018-03-31,31,8,suburban
daxing_aq,2018-03-31 08:00:00,95.0,164.0,42.0,0.8,146.0,13.0,2018,1,3,13,5,2018-03-31,31,8,suburban
yizhuang_aq,2018-03-31 08:00:00,93.0,150.0,41.0,0.8,161.0,15.0,2018,1,3,13,5,2018-03-31,31,8,suburban
tongzhou_aq,2018-03-31 08:00:00,98.0,162.0,36.0,0.8,149.0,17.0,2018,1,3,13,5,2018-03-31,31,8,suburban
shunyi_aq,2018-03-31 08:00:00,102.0,156.0,58.0,1.0,137.0,16.0,2018,1,3,13,5,2018-03-31,31,8,suburban
pingchang_aq,2018-03-31 08:00:00,98.0,147.0,68.0,0.9,109.0,12.0,2018,1,3,13,5,2018-03-31,31,8,suburban
mentougou_aq,2018-03-31 08:00:00,97.0,166.0,61.0,0.8,140.0,11.0,2018,1,3,13,5,2018-03-31,31,8,suburban
pinggu_aq,2018-03-31 08:00:00,120.0,182.0,41.0,1.5,167.0,2.0,2018,1,3,13,5,2018-03-31,31,8,suburban
huairou_aq,2018-03-31 08:00:00,91.0,146.0,62.0,0.9,114.0,14.0,2018,1,3,13,5,2018-03-31,31,8,suburban
miyun_aq,2018-03-31 08:00:00,87.0,150.0,41.0,0.8,177.0,14.0,2018,1,3,13,5,2018-03-31,31,8,suburban
yanqin_aq,2018-03-31 08:00:00,51.0,257.0,17.0,0.4,122.0,5.0,2018,1,3,13,5,2018-03-31,31,8,suburban
dingling_aq,2018-03-31 08:00:00,94.0,145.0,61.0,1.0,123.0,12.0,2018,1,3,13,5,2018-03-31,31,8,other
badaling_aq,2018-03-31 08:00:00,95.5,148.0,48.0,0.85,149.0,11.5,2018,1,3,13,5,2018-03-31,31,8,other
miyunshuiku_aq,2018-03-31 08:00:00,97.0,151.0,35.0,0.7,175.0,11.0,2018,1,3,13,5,2018-03-31,31,8,other
donggaocun_aq,2018-03-31 08:00:00,129.0,159.0,42.0,1.5,166.0,28.0,2018,1,3,13,5,2018-03-31,31,8,other
yongledian_aq,2018-03-31 08:00:00,118.0,180.0,47.0,1.3,179.0,18.0,2018,1,3,13,5,2018-03-31,31,8,other
yufa_aq,2018-03-31 08:00:00,146.0,204.0,45.0,0.9,164.0,19.0,2018,1,3,13,5,2018-03-31,31,8,other
liulihe_aq,2018-03-31 08:00:00,120.0,185.0,52.0,0.9,140.0,17.5,2018,1,3,13,5,2018-03-31,31,8,other
qianmen_aq,2018-03-31 08:00:00,112.0,159.0,55.0,0.8,139.0,16.0,2018,1,3,13,5,2018-03-31,31,8,traffic
yongdingmennei_aq,2018-03-31 08:00:00,107.0,149.0,64.0,0.9,146.0,21.0,2018,1,3,13,5,2018-03-31,31,8,traffic
xizhimenbei_aq,2018-03-31 08:00:00,115.0,156.0,88.0,0.9,102.0,18.0,2018,1,3,13,5,2018-03-31,31,8,traffic
nansanhuan_aq,2018-03-31 08:00:00,99.0,150.0,90.0,0.9,106.0,15.0,2018,1,3,13,5,2018-03-31,31,8,traffic
dongsihuan_aq,2018-03-31 08:00:00,96.0,133.0,68.0,0.9,126.0,14.0,2018,1,3,13,5,2018-03-31,31,8,traffic
dongsi_aq,2018-03-31 09:00:00,104.0,173.0,39.0,0.8,157.0,12.0,2018,1,3,13,5,2018-03-31,31,9,urban
tiantan_aq,2018-03-31 09:00:00,95.0,145.0,39.0,0.8,147.0,12.0,2018,1,3,13,5,2018-03-31,31,9,urban
guanyuan_aq,2018-03-31 09:00:00,94.0,158.0,47.0,0.7,159.0,12.0,2018,1,3,13,5,2018-03-31,31,9,urban
wanshouxigong_aq,2018-03-31 09:00:00,99.0,190.0,51.0,0.9,137.0,11.0,2018,1,3,13,5,2018-03-31,31,9,urban
aotizhongxin_aq,2018-03-31 09:00:00,119.0,181.0,58.0,0.7,133.0,13.0,2018,1,3,13,5,2018-03-31,31,9,urban
nongzhanguan_aq,2018-03-31 09:00:00,100.0,162.0,44.0,0.8,161.0,12.0,2018,1,3,13,5,2018-03-31,31,9,urban
wanliu_aq,2018-03-31 09:00:00,97.0,166.0,57.0,0.9,142.0,12.0,2018,1,3,13,5,2018-03-31,31,9,urban
beibuxinqu_aq,2018-03-31 09:00:00,102.0,167.0,67.0,0.9,113.0,10.0,2018,1,3,13,5,2018-03-31,31,9,urban
zhiwuyuan_aq,2018-03-31 09:00:00,105.5,168.0,56.5,0.8500000000000001,132.0,10.5,2018,1,3,13,5,2018-03-31,31,9,urban
fengtaihuayuan_aq,2018-03-31 09:00:00,109.0,169.0,46.0,0.8,151.0,11.0,2018,1,3,13,5,2018-03-31,31,9,urban
yungang_aq,2018-03-31 09:00:00,112.0,173.0,41.0,0.8,166.0,13.0,2018,1,3,13,5,2018-03-31,31,9,urban
gucheng_aq,2018-03-31 09:00:00,245.0,180.5,50.0,0.8,155.0,10.0,2018,1,3,13,5,2018-03-31,31,9,urban
fangshan_aq,2018-03-31 09:00:00,104.0,188.0,45.0,0.6,167.0,14.0,2018,1,3,13,5,2018-03-31,31,9,suburban
daxing_aq,2018-03-31 09:00:00,103.0,192.0,54.0,0.8,134.0,15.0,2018,1,3,13,5,2018-03-31,31,9,suburban
yizhuang_aq,2018-03-31 09:00:00,98.0,161.0,47.0,0.9,159.0,16.0,2018,1,3,13,5,2018-03-31,31,9,suburban
tongzhou_aq,2018-03-31 09:00:00,107.0,180.0,38.0,0.8,158.0,16.0,2018,1,3,13,5,2018-03-31,31,9,suburban
shunyi_aq,2018-03-31 09:00:00,99.0,164.0,63.0,1.0,135.0,16.0,2018,1,3,13,5,2018-03-31,31,9,suburban
pingchang_aq,2018-03-31 09:00:00,106.0,154.0,70.0,0.8,108.0,11.0,2018,1,3,13,5,2018-03-31,31,9,suburban
mentougou_aq,2018-03-31 09:00:00,106.0,174.0,62.0,0.8,143.0,11.0,2018,1,3,13,5,2018-03-31,31,9,suburban
pinggu_aq,2018-03-31 09:00:00,104.0,157.0,33.0,1.1,176.0,2.0,2018,1,3,13,5,2018-03-31,31,9,suburban
huairou_aq,2018-03-31 09:00:00,97.0,163.0,59.0,0.9,121.0,14.0,2018,1,3,13,5,2018-03-31,31,9,suburban
miyun_aq,2018-03-31 09:00:00,99.0,154.0,44.0,0.8,171.0,15.0,2018,1,3,13,5,2018-03-31,31,9,suburban
yanqin_aq,2018-03-31 09:00:00,68.0,234.0,36.0,0.6,116.0,7.0,2018,1,3,13,5,2018-03-31,31,9,suburban
dingling_aq,2018-03-31 09:00:00,103.0,159.0,77.0,1.0,112.0,11.0,2018,1,3,13,5,2018-03-31,31,9,other
badaling_aq,2018-03-31 09:00:00,104.5,167.5,58.0,0.9,146.5,13.0,2018,1,3,13,5,2018-03-31,31,9,other
miyunshuiku_aq,2018-03-31 09:00:00,106.0,176.0,39.0,0.8,181.0,15.0,2018,1,3,13,5,2018-03-31,31,9,other
donggaocun_aq,2018-03-31 09:00:00,112.0,141.0,34.0,1.0,175.0,21.0,2018,1,3,13,5,2018-03-31,31,9,other
yongledian_aq,2018-03-31 09:00:00,122.0,193.0,50.0,1.4,185.0,21.0,2018,1,3,13,5,2018-03-31,31,9,other
yufa_aq,2018-03-31 09:00:00,142.0,193.0,41.0,0.9,176.0,18.0,2018,1,3,13,5,2018-03-31,31,9,other
liulihe_aq,2018-03-31 09:00:00,121.0,185.0,55.0,0.9,141.0,16.0,2018,1,3,13,5,2018-03-31,31,9,other
qianmen_aq,2018-03-31 09:00:00,105.0,171.0,57.0,0.8,142.0,14.0,2018,1,3,13,5,2018-03-31,31,9,traffic
yongdingmennei_aq,2018-03-31 09:00:00,104.0,161.0,60.0,0.8,152.0,19.0,2018,1,3,13,5,2018-03-31,31,9,traffic
xizhimenbei_aq,2018-03-31 09:00:00,111.0,162.0,83.0,0.9,115.0,17.0,2018,1,3,13,5,2018-03-31,31,9,traffic
nansanhuan_aq,2018-03-31 09:00:00,97.0,148.0,105.0,1.0,94.0,14.0,2018,1,3,13,5,2018-03-31,31,9,traffic
dongsihuan_aq,2018-03-31 09:00:00,97.0,135.0,65.0,0.9,134.0,13.0,2018,1,3,13,5,2018-03-31,31,9,traffic
dongsi_aq,2018-03-31 10:00:00,103.0,197.0,50.0,0.8,141.0,12.0,2018,1,3,13,5,2018-03-31,31,10,urban
tiantan_aq,2018-03-31 10:00:00,99.0,154.0,49.0,0.9,127.0,12.0,2018,1,3,13,5,2018-03-31,31,10,urban
guanyuan_aq,2018-03-31 10:00:00,111.0,171.0,55.0,0.8,147.0,12.0,2018,1,3,13,5,2018-03-31,31,10,urban
wanshouxigong_aq,2018-03-31 10:00:00,113.0,202.0,57.0,1.0,125.0,12.0,2018,1,3,13,5,2018-03-31,31,10,urban
aotizhongxin_aq,2018-03-31 10:00:00,127.0,198.0,64.0,0.8,123.0,12.0,2018,1,3,13,5,2018-03-31,31,10,urban
nongzhanguan_aq,2018-03-31 10:00:00,108.0,196.0,58.0,0.8,144.0,13.0,2018,1,3,13,5,2018-03-31,31,10,urban
wanliu_aq,2018-03-31 10:00:00,102.0,163.0,64.0,1.0,138.0,13.0,2018,1,3,13,5,2018-03-31,31,10,urban
beibuxinqu_aq,2018-03-31 10:00:00,115.0,173.0,78.0,0.9,107.0,9.0,2018,1,3,13,5,2018-03-31,31,10,urban
zhiwuyuan_aq,2018-03-31 10:00:00,119.0,183.0,68.5,0.9,123.0,10.5,2018,1,3,13,5,2018-03-31,31,10,urban
fengtaihuayuan_aq,2018-03-31 10:00:00,123.0,193.0,59.0,0.9,139.0,12.0,2018,1,3,13,5,2018-03-31,31,10,urban
yungang_aq,2018-03-31 10:00:00,116.0,181.0,47.0,0.8,161.0,14.0,2018,1,3,13,5,2018-03-31,31,10,urban
gucheng_aq,2018-03-31 10:00:00,139.0,201.0,49.0,0.8,159.0,10.0,2018,1,3,13,5,2018-03-31,31,10,urban
fangshan_aq,2018-03-31 10:00:00,117.0,206.0,61.0,0.8,151.0,14.0,2018,1,3,13,5,2018-03-31,31,10,suburban
daxing_aq,2018-03-31 10:00:00,121.0,199.0,52.0,0.9,142.0,17.0,2018,1,3,13,5,2018-03-31,31,10,suburban
yizhuang_aq,2018-03-31 10:00:00,108.0,200.0,60.0,0.9,149.0,18.0,2018,1,3,13,5,2018-03-31,31,10,suburban
tongzhou_aq,2018-03-31 10:00:00,119.0,203.0,46.0,0.9,157.0,16.0,2018,1,3,13,5,2018-03-31,31,10,suburban
shunyi_aq,2018-03-31 10:00:00,101.0,170.0,59.0,1.1,147.0,15.0,2018,1,3,13,5,2018-03-31,31,10,suburban
pingchang_aq,2018-03-31 10:00:00,105.0,168.0,62.0,0.8,118.0,11.0,2018,1,3,13,5,2018-03-31,31,10,suburban
mentougou_aq,2018-03-31 10:00:00,115.0,189.0,62.0,0.9,148.0,12.0,2018,1,3,13,5,2018-03-31,31,10,suburban
pinggu_aq,2018-03-31 10:00:00,108.0,177.0,34.0,0.8,188.0,2.0,2018,1,3,13,5,2018-03-31,31,10,suburban
huairou_aq,2018-03-31 10:00:00,103.0,167.0,65.0,1.0,117.0,12.0,2018,1,3,13,5,2018-03-31,31,10,suburban
miyun_aq,2018-03-31 10:00:00,92.0,167.0,50.0,0.8,149.0,13.0,2018,1,3,13,5,2018-03-31,31,10,suburban
yanqin_aq,2018-03-31 10:00:00,84.0,204.0,61.0,0.8,100.0,9.0,2018,1,3,13,5,2018-03-31,31,10,suburban
dingling_aq,2018-03-31 10:00:00,104.0,175.0,80.0,0.9,106.0,10.0,2018,1,3,13,5,2018-03-31,31,10,other
badaling_aq,2018-03-31 10:00:00,106.0,171.0,60.5,0.8500000000000001,137.0,12.0,2018,1,3,13,5,2018-03-31,31,10,other
miyunshuiku_aq,2018-03-31 10:00:00,108.0,167.0,41.0,0.8,168.0,14.0,2018,1,3,13,5,2018-03-31,31,10,other
donggaocun_aq,2018-03-31 10:00:00,124.0,151.0,33.0,0.8,183.0,18.0,2018,1,3,13,5,2018-03-31,31,10,other
yongledian_aq,2018-03-31 10:00:00,156.0,241.0,86.0,3.5,171.0,30.0,2018,1,3,13,5,2018-03-31,31,10,other
yufa_aq,2018-03-31 10:00:00,148.0,190.0,46.0,1.0,166.0,19.0,2018,1,3,13,5,2018-03-31,31,10,other
liulihe_aq,2018-03-31 10:00:00,137.0,212.0,59.0,1.0,132.0,17.5,2018,1,3,13,5,2018-03-31,31,10,other
qianmen_aq,2018-03-31 10:00:00,120.0,202.0,68.0,0.9,131.0,16.0,2018,1,3,13,5,2018-03-31,31,10,traffic
yongdingmennei_aq,2018-03-31 10:00:00,122.0,175.0,78.0,0.9,132.0,20.0,2018,1,3,13,5,2018-03-31,31,10,traffic
xizhimenbei_aq,2018-03-31 10:00:00,117.0,170.0,105.0,1.0,91.0,17.0,2018,1,3,13,5,2018-03-31,31,10,traffic
nansanhuan_aq,2018-03-31 10:00:00,117.0,161.0,110.0,1.0,92.0,15.0,2018,1,3,13,5,2018-03-31,31,10,traffic
dongsihuan_aq,2018-03-31 10:00:00,103.0,148.0,60.0,0.8,133.0,12.0,2018,1,3,13,5,2018-03-31,31,10,traffic
dongsi_aq,2018-03-31 11:00:00,128.0,213.0,56.0,0.9,135.0,14.0,2018,1,3,13,5,2018-03-31,31,11,urban
tiantan_aq,2018-03-31 11:00:00,115.0,160.0,53.0,0.9,129.0,12.0,2018,1,3,13,5,2018-03-31,31,11,urban
guanyuan_aq,2018-03-31 11:00:00,117.0,180.0,58.0,0.8,143.0,13.0,2018,1,3,13,5,2018-03-31,31,11,urban
wanshouxigong_aq,2018-03-31 11:00:00,125.0,206.0,58.0,1.0,120.0,13.0,2018,1,3,13,5,2018-03-31,31,11,urban
aotizhongxin_aq,2018-03-31 11:00:00,83.0,221.0,69.0,0.8,118.0,14.0,2018,1,3,13,5,2018-03-31,31,11,urban
nongzhanguan_aq,2018-03-31 11:00:00,124.0,214.0,68.0,0.9,129.0,14.0,2018,1,3,13,5,2018-03-31,31,11,urban
wanliu_aq,2018-03-31 11:00:00,107.0,182.0,71.0,1.0,125.0,13.0,2018,1,3,13,5,2018-03-31,31,11,urban
beibuxinqu_aq,2018-03-31 11:00:00,112.0,186.0,56.0,0.9,125.0,10.0,2018,1,3,13,5,2018-03-31,31,11,urban
zhiwuyuan_aq,2018-03-31 11:00:00,122.0,190.0,68.5,0.9,118.5,11.5,2018,1,3,13,5,2018-03-31,31,11,urban
fengtaihuayuan_aq,2018-03-31 11:00:00,132.0,194.0,81.0,0.9,112.0,13.0,2018,1,3,13,5,2018-03-31,31,11,urban
yungang_aq,2018-03-31 11:00:00,125.0,207.0,60.0,0.9,133.0,14.0,2018,1,3,13,5,2018-03-31,31,11,urban
gucheng_aq,2018-03-31 11:00:00,125.0,219.0,66.0,0.9,138.0,11.0,2018,1,3,13,5,2018-03-31,31,11,urban
fangshan_aq,2018-03-31 11:00:00,125.0,224.0,76.0,0.8,129.0,15.0,2018,1,3,13,5,2018-03-31,31,11,suburban
daxing_aq,2018-03-31 11:00:00,121.0,188.0,52.0,0.9,136.0,18.0,2018,1,3,13,5,2018-03-31,31,11,suburban
yizhuang_aq,2018-03-31 11:00:00,118.0,187.0,68.0,1.0,135.0,17.0,2018,1,3,13,5,2018-03-31,31,11,suburban
tongzhou_aq,2018-03-31 11:00:00,133.0,218.0,56.0,0.9,140.0,18.0,2018,1,3,13,5,2018-03-31,31,11,suburban
shunyi_aq,2018-03-31 11:00:00,100.0,168.0,70.0,1.1,125.0,14.0,2018,1,3,13,5,2018-03-31,31,11,suburban
pingchang_aq,2018-03-31 11:00:00,104.0,171.0,69.0,0.9,97.0,10.0,2018,1,3,13,5,2018-03-31,31,11,suburban
mentougou_aq,2018-03-31 11:00:00,126.0,202.0,93.0,1.0,114.0,12.0,2018,1,3,13,5,2018-03-31,31,11,suburban
pinggu_aq,2018-03-31 11:00:00,133.0,172.0,45.0,1.0,163.0,2.0,2018,1,3,13,5,2018-03-31,31,11,suburban
huairou_aq,2018-03-31 11:00:00,103.0,175.0,87.0,1.2,83.0,12.0,2018,1,3,13,5,2018-03-31,31,11,suburban
miyun_aq,2018-03-31 11:00:00,74.0,159.0,87.0,0.9,106.0,13.0,2018,1,3,13,5,2018-03-31,31,11,suburban
yanqin_aq,2018-03-31 11:00:00,123.0,237.0,80.0,0.9,91.0,11.0,2018,1,3,13,5,2018-03-31,31,11,suburban
dingling_aq,2018-03-31 11:00:00,101.0,167.0,72.0,0.9,94.0,9.0,2018,1,3,13,5,2018-03-31,31,11,other
badaling_aq,2018-03-31 11:00:00,99.0,170.5,57.5,0.8500000000000001,125.5,11.0,2018,1,3,13,5,2018-03-31,31,11,other
miyunshuiku_aq,2018-03-31 11:00:00,97.0,174.0,43.0,0.8,157.0,13.0,2018,1,3,13,5,2018-03-31,31,11,other
donggaocun_aq,2018-03-31 11:00:00,143.0,150.0,38.0,0.9,148.0,16.0,2018,1,3,13,5,2018-03-31,31,11,other
yongledian_aq,2018-03-31 11:00:00,241.0,374.0,112.0,2.4,188.0,32.0,2018,1,3,13,5,2018-03-31,31,11,other
yufa_aq,2018-03-31 11:00:00,157.0,216.0,51.0,1.0,148.0,19.0,2018,1,3,13,5,2018-03-31,31,11,other
liulihe_aq,2018-03-31 11:00:00,146.0,254.0,68.0,1.0,106.0,17.5,2018,1,3,13,5,2018-03-31,31,11,other
qianmen_aq,2018-03-31 11:00:00,136.0,217.0,76.0,1.0,122.0,16.0,2018,1,3,13,5,2018-03-31,31,11,traffic
yongdingmennei_aq,2018-03-31 11:00:00,134.0,172.0,83.0,0.9,134.0,22.0,2018,1,3,13,5,2018-03-31,31,11,traffic
xizhimenbei_aq,2018-03-31 11:00:00,134.0,185.0,96.0,1.0,101.0,19.0,2018,1,3,13,5,2018-03-31,31,11,traffic
nansanhuan_aq,2018-03-31 11:00:00,131.0,196.0,126.0,1.1,68.0,16.0,2018,1,3,13,5,2018-03-31,31,11,traffic
dongsihuan_aq,2018-03-31 11:00:00,120.0,199.0,71.0,0.9,118.0,14.0,2018,1,3,13,5,2018-03-31,31,11,traffic
dongsi_aq,2018-03-31 12:00:00,133.0,198.0,60.0,1.0,123.0,15.0,2018,1,3,13,5,2018-03-31,31,12,urban
tiantan_aq,2018-03-31 12:00:00,122.0,152.0,88.0,1.0,77.0,10.0,2018,1,3,13,5,2018-03-31,31,12,urban
guanyuan_aq,2018-03-31 12:00:00,126.0,176.0,86.0,1.0,86.0,12.0,2018,1,3,13,5,2018-03-31,31,12,urban
wanshouxigong_aq,2018-03-31 12:00:00,134.0,205.0,60.0,1.1,94.0,11.0,2018,1,3,13,5,2018-03-31,31,12,urban
aotizhongxin_aq,2018-03-31 12:00:00,135.0,200.0,91.0,1.0,79.0,13.0,2018,1,3,13,5,2018-03-31,31,12,urban
nongzhanguan_aq,2018-03-31 12:00:00,128.0,9.0,58.0,0.9,129.0,14.0,2018,1,3,13,5,2018-03-31,31,12,urban
wanliu_aq,2018-03-31 12:00:00,121.0,173.0,83.0,1.0,90.0,12.0,2018,1,3,13,5,2018-03-31,31,12,urban
beibuxinqu_aq,2018-03-31 12:00:00,143.0,324.0,75.0,1.1,74.0,7.0,2018,1,3,13,5,2018-03-31,31,12,urban
zhiwuyuan_aq,2018-03-31 12:00:00,140.5,264.5,91.0,1.05,74.5,10.5,2018,1,3,13,5,2018-03-31,31,12,urban
fengtaihuayuan_aq,2018-03-31 12:00:00,138.0,205.0,107.0,1.0,75.0,14.0,2018,1,3,13,5,2018-03-31,31,12,urban
yungang_aq,2018-03-31 12:00:00,138.0,218.0,67.0,0.9,108.0,15.0,2018,1,3,13,5,2018-03-31,31,12,urban
gucheng_aq,2018-03-31 12:00:00,17.0,237.0,85.0,1.0,102.0,11.0,2018,1,3,13,5,2018-03-31,31,12,urban
fangshan_aq,2018-03-31 12:00:00,134.0,246.0,92.0,0.9,103.0,15.0,2018,1,3,13,5,2018-03-31,31,12,suburban
daxing_aq,2018-03-31 12:00:00,137.0,206.0,59.0,1.0,116.0,19.0,2018,1,3,13,5,2018-03-31,31,12,suburban
yizhuang_aq,2018-03-31 12:00:00,123.0,190.0,88.0,1.1,102.0,15.0,2018,1,3,13,5,2018-03-31,31,12,suburban
tongzhou_aq,2018-03-31 12:00:00,148.0,239.0,84.0,1.0,91.0,17.0,2018,1,3,13,5,2018-03-31,31,12,suburban
shunyi_aq,2018-03-31 12:00:00,101.0,177.0,92.0,1.2,84.0,13.0,2018,1,3,13,5,2018-03-31,31,12,suburban
pingchang_aq,2018-03-31 12:00:00,112.0,177.0,80.0,1.1,72.0,10.0,2018,1,3,13,5,2018-03-31,31,12,suburban
mentougou_aq,2018-03-31 12:00:00,138.0,207.0,96.0,1.0,90.0,12.0,2018,1,3,13,5,2018-03-31,31,12,suburban
